song,album,prev,lyric,next,artist
Sunday’s Slave,Tender Prey,Sunday’s got a slave,Monday’s got one too,Sunday’s got a slave,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,Monday’s got one too,Sunday’s got a slave,Monday’s got one too,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,Sunday’s got a slave,Monday’s got one too,Our sufferings are countless,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,Monday’s got one too,Our sufferings are countless,Our pleasures are a motley few,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,Our sufferings are countless,Our pleasures are a motley few,Spend all day digging my grave,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,Our pleasures are a motley few,Spend all day digging my grave,Now go get Sunday’s slave,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,Spend all day digging my grave,Now go get Sunday’s slave,,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,Now go get Sunday’s slave,,Tuesday sleeps in the stable,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,,Tuesday sleeps in the stable,Wednesday’s in chains,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,Tuesday sleeps in the stable,Wednesday’s in chains,Tuesday gathers up the crumbs under the table,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,Wednesday’s in chains,Tuesday gathers up the crumbs under the table,Wednesday dare not complain,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,Tuesday gathers up the crumbs under the table,Wednesday dare not complain,My heart has collapsed on the tracks of a run-a-way train,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,Wednesday dare not complain,My heart has collapsed on the tracks of a run-a-way train,Just whisper his name,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,My heart has collapsed on the tracks of a run-a-way train,Just whisper his name,And here comes Sunday’s slave,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,Just whisper his name,And here comes Sunday’s slave,,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,And here comes Sunday’s slave,,The hands in the stable are willing and able to pay,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,,The hands in the stable are willing and able to pay,"If you feel at loss, man, just who is the boss-man",Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,The hands in the stable are willing and able to pay,"If you feel at loss, man, just who is the boss-man",Ask the blood on one of its bad days,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,"If you feel at loss, man, just who is the boss-man",Ask the blood on one of its bad days,For his nerve is to serve but the service is a mockery,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,Ask the blood on one of its bad days,For his nerve is to serve but the service is a mockery,He insists that he piss in your fist,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,For his nerve is to serve but the service is a mockery,He insists that he piss in your fist,But he still takes the money anyway,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,He insists that he piss in your fist,But he still takes the money anyway,The master’s a bastard,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,But he still takes the money anyway,The master’s a bastard,But don’t tell Sunday’s slave,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,The master’s a bastard,But don’t tell Sunday’s slave,,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,But don’t tell Sunday’s slave,,Thursday’s angered the master,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,,Thursday’s angered the master,O.K. so Friday’s gonna pay,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,Thursday’s angered the master,O.K. so Friday’s gonna pay,Thursday’s angered the master,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,O.K. so Friday’s gonna pay,Thursday’s angered the master,"Yeah, so Friday’s gonna pay",Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,Thursday’s angered the master,"Yeah, so Friday’s gonna pay",One night on the rack and he’s back saddling up Saturday,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,"Yeah, so Friday’s gonna pay",One night on the rack and he’s back saddling up Saturday,You can only whisper his name,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,One night on the rack and he’s back saddling up Saturday,You can only whisper his name,But not on Sundays,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,You can only whisper his name,But not on Sundays,Never on Sundays,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,But not on Sundays,Never on Sundays,O Not on Sunday’s slave,Nick Cave & The Bad Seeds
Sunday’s Slave,Tender Prey,Never on Sundays,O Not on Sunday’s slave,Sugar Sugar Sugar,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,,Sugar Sugar Sugar,That man is bad,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,Sugar Sugar Sugar,That man is bad,The road he drives you down,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,That man is bad,The road he drives you down,O sugar its a drag,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,The road he drives you down,O sugar its a drag,That road it twists,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,O sugar its a drag,That road it twists,That road is crossed,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,That road it twists,That road is crossed,It’s down that road,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,That road is crossed,It’s down that road,A lot of little girls go lost,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,It’s down that road,A lot of little girls go lost,Sugar sugar sugar,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,A lot of little girls go lost,Sugar sugar sugar,Keep on driving on,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,Sugar sugar sugar,Keep on driving on,Until the City of right,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,Keep on driving on,Until the City of right,Becomes the City of wrong,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,Until the City of right,Becomes the City of wrong,That stretch is long,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,Becomes the City of wrong,That stretch is long,You’ll slip and slide,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,That stretch is long,You’ll slip and slide,That stretch will find you,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,You’ll slip and slide,That stretch will find you,Gagged and tied,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,That stretch will find you,Gagged and tied,,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,Gagged and tied,,The hunter lies,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,,The hunter lies,In a lowly ditch,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,The hunter lies,In a lowly ditch,His eyes they sting,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,In a lowly ditch,His eyes they sting,And his fingers twitch,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,His eyes they sting,And his fingers twitch,You’ll be his queen for the night,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,And his fingers twitch,You’ll be his queen for the night,But in the morning you’ll wake,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,You’ll be his queen for the night,But in the morning you’ll wake,With the Lords and high ladies,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,But in the morning you’ll wake,With the Lords and high ladies,Of the bottom of the lake,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,With the Lords and high ladies,Of the bottom of the lake,Sugar sugar sugar,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,Of the bottom of the lake,Sugar sugar sugar,That man is wild,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,Sugar sugar sugar,That man is wild,"And sugar, you know",Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,That man is wild,"And sugar, you know",That you’re merely a child,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,"And sugar, you know",That you’re merely a child,He will laugh,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,That you’re merely a child,He will laugh,And hang your sheets to see,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,He will laugh,And hang your sheets to see,The tokens of your virginity,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,And hang your sheets to see,The tokens of your virginity,,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,The tokens of your virginity,,Sugar sugar sugar,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,,Sugar sugar sugar,Honey you’re so sweet,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,Sugar sugar sugar,Honey you’re so sweet,And beside you baby,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,Honey you’re so sweet,And beside you baby,Nothing can compete,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,And beside you baby,Nothing can compete,Sugar sugar sugar,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,Nothing can compete,Sugar sugar sugar,Honey you’re so sweet,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,Sugar sugar sugar,Honey you’re so sweet,But beside you baby,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,Honey you’re so sweet,But beside you baby,A bad man sleeps,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,But beside you baby,A bad man sleeps,,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,A bad man sleeps,,You better pray baby,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,,You better pray baby,"Pray baby, pray baby",Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,You better pray baby,"Pray baby, pray baby",You better pray,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,"Pray baby, pray baby",You better pray,"You better pray, baby",Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,You better pray,"You better pray, baby","Pray, baby, pray baby",Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,"You better pray, baby","Pray, baby, pray baby",You better pray baby,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,"Pray, baby, pray baby",You better pray baby,,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,You better pray baby,,Sugar sugar sugar,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,,Sugar sugar sugar,That man is bad,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,Sugar sugar sugar,That man is bad,And that’s the bottom baby,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,That man is bad,And that’s the bottom baby,Coming right up ahead,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,And that’s the bottom baby,Coming right up ahead,You can smell his fear,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,Coming right up ahead,You can smell his fear,You can smell his love,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,You can smell his fear,You can smell his love,As he wipes his mouth,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,You can smell his love,As he wipes his mouth,On your alter cloth,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,As he wipes his mouth,On your alter cloth,Sugar sugar sugar,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,On your alter cloth,Sugar sugar sugar,Try to understand,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,Sugar sugar sugar,Try to understand,I’m an angel of God,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,Try to understand,I’m an angel of God,I’m your guardian,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,I’m an angel of God,I’m your guardian,He smells your innocence,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,I’m your guardian,He smells your innocence,And like a dog he comes,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,He smells your innocence,And like a dog he comes,And like all the dogs he is,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,And like a dog he comes,And like all the dogs he is,I shut him down,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,And like all the dogs he is,I shut him down,Sugar sugar sugar,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,I shut him down,Sugar sugar sugar,I can’t explain,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,Sugar sugar sugar,I can’t explain,Must I kill that cocksucker,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,I can’t explain,Must I kill that cocksucker,Everyday,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,Must I kill that cocksucker,Everyday,,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,Everyday,,"You better pray baby, pray baby, pray baby",Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,,"You better pray baby, pray baby, pray baby",You better pray your daddy he ain’t far away,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,"You better pray baby, pray baby, pray baby",You better pray your daddy he ain’t far away,You better pray baby pray baby pray baby,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,You better pray your daddy he ain’t far away,You better pray baby pray baby pray baby,You better pray your daddy’s come to take you away,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,You better pray baby pray baby pray baby,You better pray your daddy’s come to take you away,"You better pray baby, pray baby, pray baby",Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,You better pray your daddy’s come to take you away,"You better pray baby, pray baby, pray baby",You better pray o tender prey baby tender prey,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,"You better pray baby, pray baby, pray baby",You better pray o tender prey baby tender prey,You better pray tender prey baby tender prey,Nick Cave & The Bad Seeds
Sugar Sugar Sugar,Tender Prey,You better pray o tender prey baby tender prey,You better pray tender prey baby tender prey,,Nick Cave & The Bad Seeds
New Morning,Tender Prey,,One morn I awakened,A new sun was shining,Nick Cave & The Bad Seeds
New Morning,Tender Prey,One morn I awakened,A new sun was shining,The sky was a Kingdom,Nick Cave & The Bad Seeds
New Morning,Tender Prey,A new sun was shining,The sky was a Kingdom,All covered in blood,Nick Cave & The Bad Seeds
New Morning,Tender Prey,The sky was a Kingdom,All covered in blood,The moon and the stars,Nick Cave & The Bad Seeds
New Morning,Tender Prey,All covered in blood,The moon and the stars,Were the troops that lay conquered,Nick Cave & The Bad Seeds
New Morning,Tender Prey,The moon and the stars,Were the troops that lay conquered,Like fruit left to wither,Nick Cave & The Bad Seeds
New Morning,Tender Prey,Were the troops that lay conquered,Like fruit left to wither,Poor spiritual food,Nick Cave & The Bad Seeds
New Morning,Tender Prey,Like fruit left to wither,Poor spiritual food,,Nick Cave & The Bad Seeds
New Morning,Tender Prey,Poor spiritual food,,And the spears of the bright sun,Nick Cave & The Bad Seeds
New Morning,Tender Prey,,And the spears of the bright sun,All brave with its conquest,Nick Cave & The Bad Seeds
New Morning,Tender Prey,And the spears of the bright sun,All brave with its conquest,Did hover unearthly,Nick Cave & The Bad Seeds
New Morning,Tender Prey,All brave with its conquest,Did hover unearthly,In banners of fire,Nick Cave & The Bad Seeds
New Morning,Tender Prey,Did hover unearthly,In banners of fire,I knelt in the garden,Nick Cave & The Bad Seeds
New Morning,Tender Prey,In banners of fire,I knelt in the garden,Awash with the dawning,Nick Cave & The Bad Seeds
New Morning,Tender Prey,I knelt in the garden,Awash with the dawning,And a voice came so brightly,Nick Cave & The Bad Seeds
New Morning,Tender Prey,Awash with the dawning,And a voice came so brightly,I covered my eyes,Nick Cave & The Bad Seeds
New Morning,Tender Prey,And a voice came so brightly,I covered my eyes,,Nick Cave & The Bad Seeds
New Morning,Tender Prey,I covered my eyes,,Thank you for giving,Nick Cave & The Bad Seeds
New Morning,Tender Prey,,Thank you for giving,This bright new morning,Nick Cave & The Bad Seeds
New Morning,Tender Prey,Thank you for giving,This bright new morning,So steeped seemed the evening,Nick Cave & The Bad Seeds
New Morning,Tender Prey,This bright new morning,So steeped seemed the evening,In darkness and blood,Nick Cave & The Bad Seeds
New Morning,Tender Prey,So steeped seemed the evening,In darkness and blood,There’ll be no sadness,Nick Cave & The Bad Seeds
New Morning,Tender Prey,In darkness and blood,There’ll be no sadness,There’ll be no sorrow,Nick Cave & The Bad Seeds
New Morning,Tender Prey,There’ll be no sadness,There’ll be no sorrow,There’ll be no road too narrow,Nick Cave & The Bad Seeds
New Morning,Tender Prey,There’ll be no sorrow,There’ll be no road too narrow,There’ll be a new day,Nick Cave & The Bad Seeds
New Morning,Tender Prey,There’ll be no road too narrow,There’ll be a new day,And it’s today,Nick Cave & The Bad Seeds
New Morning,Tender Prey,There’ll be a new day,And it’s today,For us,Nick Cave & The Bad Seeds
New Morning,Tender Prey,And it’s today,For us,,Nick Cave & The Bad Seeds
