song,album,prev,lyric,next,artist,year
Henry Lee,Murder Ballads,Till the flesh drops from your bones,For the girl you have in that merry green land,Can wait forever for you to come home,Nick Cave & The Bad Seeds,1996
Henry Lee,Murder Ballads,For the girl you have in that merry green land,Can wait forever for you to come home,And the wind did howl and the wind did moan,Nick Cave & The Bad Seeds,1996
Henry Lee,Murder Ballads,Can wait forever for you to come home,And the wind did howl and the wind did moan,La la la la la,Nick Cave & The Bad Seeds,1996
Henry Lee,Murder Ballads,And the wind did howl and the wind did moan,La la la la la,La la la la lee,Nick Cave & The Bad Seeds,1996
Henry Lee,Murder Ballads,La la la la la,La la la la lee,A little bird lit down on Henry Lee,Nick Cave & The Bad Seeds,1996
Henry Lee,Murder Ballads,La la la la lee,A little bird lit down on Henry Lee,,Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,,"There she stands, this lovely creature","There she stands, there she stands",Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,"There she stands, this lovely creature","There she stands, there she stands",With her hair full of ribbons,Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,"There she stands, there she stands",With her hair full of ribbons,And green gloves on her hands,Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,With her hair full of ribbons,And green gloves on her hands,,Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,And green gloves on her hands,,So I asked this lovely creature,Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,,So I asked this lovely creature,"Yes, I asked. Yes, I asked",Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,So I asked this lovely creature,"Yes, I asked. Yes, I asked",Would she walk with me a while,Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,"Yes, I asked. Yes, I asked",Would she walk with me a while,Through this night so fast,Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,Would she walk with me a while,Through this night so fast,,Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,Through this night so fast,,"She took my hand, this lovely creature",Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,,"She took my hand, this lovely creature","“Yes”, she said, “Yes”, she said",Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,"She took my hand, this lovely creature","“Yes”, she said, “Yes”, she said","“Yes, I’ll walk with you a while”",Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,"“Yes”, she said, “Yes”, she said","“Yes, I’ll walk with you a while”",It was a joyful man she led,Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,"“Yes, I’ll walk with you a while”",It was a joyful man she led,,Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,It was a joyful man she led,,"Over hills, this lovely creature",Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,,"Over hills, this lovely creature","Over mountains, over ranges",Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,"Over hills, this lovely creature","Over mountains, over ranges",By great pyramids and sphinxs,Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,"Over mountains, over ranges",By great pyramids and sphinxs,We met drifters and strangers,Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,By great pyramids and sphinxs,We met drifters and strangers,,Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,We met drifters and strangers,,"Oh the sands, my lovely creature",Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,,"Oh the sands, my lovely creature","And the mad, moaning winds",Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,"Oh the sands, my lovely creature","And the mad, moaning winds",At night the deserts writhed,Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,"And the mad, moaning winds",At night the deserts writhed,With diabolical things,Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,At night the deserts writhed,With diabolical things,,Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,With diabolical things,,"Through the night, through the night",Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,,"Through the night, through the night",The wind lashed and it whipped me,Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,"Through the night, through the night",The wind lashed and it whipped me,"When I got home, my lovely creature",Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,The wind lashed and it whipped me,"When I got home, my lovely creature",She was no longer with me,Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,"When I got home, my lovely creature",She was no longer with me,,Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,She was no longer with me,,"Somewhere she lies, this lovely creature",Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,,"Somewhere she lies, this lovely creature",Beneath the slow drifting sands,Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,"Somewhere she lies, this lovely creature",Beneath the slow drifting sands,With her hair full of ribbons,Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,Beneath the slow drifting sands,With her hair full of ribbons,And green gloves on her hands,Nick Cave & The Bad Seeds,1996
Lovely Creature,Murder Ballads,With her hair full of ribbons,And green gloves on her hands,,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,,They call me The Wild Rose,but my name was Elisa Day,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,They call me The Wild Rose,but my name was Elisa Day,Why they call me it I do not know,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,but my name was Elisa Day,Why they call me it I do not know,For my name was Elisa Day,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,Why they call me it I do not know,For my name was Elisa Day,,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,For my name was Elisa Day,,From the first day I saw her I knew she was the one,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,,From the first day I saw her I knew she was the one,As she stared in my eyes and smiled,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,From the first day I saw her I knew she was the one,As she stared in my eyes and smiled,For her lips were the colour of the roses,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,As she stared in my eyes and smiled,For her lips were the colour of the roses,"That grew down the river, all bloody and wild",Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,For her lips were the colour of the roses,"That grew down the river, all bloody and wild",,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,"That grew down the river, all bloody and wild",,When he knocked on my door and entered the room,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,,When he knocked on my door and entered the room,My trembling subsided in his sure embrace,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,When he knocked on my door and entered the room,My trembling subsided in his sure embrace,"He would be my first man, and with a careful hand",Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,My trembling subsided in his sure embrace,"He would be my first man, and with a careful hand",He wiped at the tears that ran down my face,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,"He would be my first man, and with a careful hand",He wiped at the tears that ran down my face,,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,He wiped at the tears that ran down my face,,They call me The Wild Rose,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,,They call me The Wild Rose,but my name was Elisa Day,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,They call me The Wild Rose,but my name was Elisa Day,Why they call me it I do not know,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,but my name was Elisa Day,Why they call me it I do not know,For my name was Elisa Day,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,Why they call me it I do not know,For my name was Elisa Day,,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,For my name was Elisa Day,,On the second day I brought her a flower,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,,On the second day I brought her a flower,She was more beautiful than any woman I’d seen,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,On the second day I brought her a flower,She was more beautiful than any woman I’d seen,"I said, “Do you know where the wild roses grow",Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,She was more beautiful than any woman I’d seen,"I said, “Do you know where the wild roses grow",So sweet and scarlet and free?”,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,"I said, “Do you know where the wild roses grow",So sweet and scarlet and free?”,,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,So sweet and scarlet and free?”,,On the second day he came with a single red rose,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,,On the second day he came with a single red rose,Said: “Will you give me your loss and your sorrow?”,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,On the second day he came with a single red rose,Said: “Will you give me your loss and your sorrow?”,"I nodded my head, as I lay on the bed",Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,Said: “Will you give me your loss and your sorrow?”,"I nodded my head, as I lay on the bed","He said, “If I show you the roses will you follow?”",Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,"I nodded my head, as I lay on the bed","He said, “If I show you the roses will you follow?”",,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,"He said, “If I show you the roses will you follow?”",,They call me The Wild Rose,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,,They call me The Wild Rose,but my name was Elisa Day,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,They call me The Wild Rose,but my name was Elisa Day,Why they call me it I do not know,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,but my name was Elisa Day,Why they call me it I do not know,For my name was Elisa Day,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,Why they call me it I do not know,For my name was Elisa Day,,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,For my name was Elisa Day,,On the third day he took me to the river,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,,On the third day he took me to the river,He showed me the roses and we kissed,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,On the third day he took me to the river,He showed me the roses and we kissed,And the last thing I heard was a muttered word,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,He showed me the roses and we kissed,And the last thing I heard was a muttered word,As he stood smiling above me with a rock in his fist,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,And the last thing I heard was a muttered word,As he stood smiling above me with a rock in his fist,,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,As he stood smiling above me with a rock in his fist,,On the last day I took her where the wild roses grow,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,,On the last day I took her where the wild roses grow,"And she lay on the bank, the wind light as a thief",Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,On the last day I took her where the wild roses grow,"And she lay on the bank, the wind light as a thief","As I kissed her goodbye, I said, “All beauty must die”",Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,"And she lay on the bank, the wind light as a thief","As I kissed her goodbye, I said, “All beauty must die”",And lent down and planted a rose between her teeth,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,"As I kissed her goodbye, I said, “All beauty must die”",And lent down and planted a rose between her teeth,,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,And lent down and planted a rose between her teeth,,They call me The Wild Rose,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,,They call me The Wild Rose,but my name was Elisa Day,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,They call me The Wild Rose,but my name was Elisa Day,Why they call me it I do not know,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,but my name was Elisa Day,Why they call me it I do not know,For my name was Elisa Day,Nick Cave & The Bad Seeds,1996
Where the Wild Roses Grow,Murder Ballads,Why they call me it I do not know,For my name was Elisa Day,,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,,I live in a town called Millhaven,And it’s small and it’s mean and it’s cold,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,I live in a town called Millhaven,And it’s small and it’s mean and it’s cold,But if you come around just as the sun goes down,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,And it’s small and it’s mean and it’s cold,But if you come around just as the sun goes down,You can watch the whole town turn to gold,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,But if you come around just as the sun goes down,You can watch the whole town turn to gold,It’s around about then that I used to go a-roaming,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,You can watch the whole town turn to gold,It’s around about then that I used to go a-roaming,Singing La la la la La la la lie,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,It’s around about then that I used to go a-roaming,Singing La la la la La la la lie,All God’s children they all gotta die,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,Singing La la la la La la la lie,All God’s children they all gotta die,,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,All God’s children they all gotta die,,My name is Loretta but I prefer Lottie,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,,My name is Loretta but I prefer Lottie,I’m closing in on my fifteenth year,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,My name is Loretta but I prefer Lottie,I’m closing in on my fifteenth year,And if you think you have seen a pair of eyes more green,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,I’m closing in on my fifteenth year,And if you think you have seen a pair of eyes more green,Then you sure didn’t see them round here,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,And if you think you have seen a pair of eyes more green,Then you sure didn’t see them round here,My hair is yellow and I’m always a-combing,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,Then you sure didn’t see them round here,My hair is yellow and I’m always a-combing,La la la la La la la lie,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,My hair is yellow and I’m always a-combing,La la la la La la la lie,Mama often told me we all have to die,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,La la la la La la la lie,Mama often told me we all have to die,,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,Mama often told me we all have to die,,You must have heard about The Curse Of Millhaven,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,,You must have heard about The Curse Of Millhaven,How last Christmas Bill Blake’s little boy didn’t come home,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,You must have heard about The Curse Of Millhaven,How last Christmas Bill Blake’s little boy didn’t come home,They found him next week in One Mile Creek,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,How last Christmas Bill Blake’s little boy didn’t come home,They found him next week in One Mile Creek,His head bashed in and his pockets full of stones,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,They found him next week in One Mile Creek,His head bashed in and his pockets full of stones,"Well, just imagine the wailing and moaning",Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,His head bashed in and his pockets full of stones,"Well, just imagine the wailing and moaning",La la la la La la la lie,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,"Well, just imagine the wailing and moaning",La la la la La la la lie,"Even little Billy Blake, he had to die",Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,La la la la La la la lie,"Even little Billy Blake, he had to die",,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,"Even little Billy Blake, he had to die",,Then Professor O’Rye from Millhaven High,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,,Then Professor O’Rye from Millhaven High,"Found nailed to his door, his prize-winning terrier",Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,Then Professor O’Rye from Millhaven High,"Found nailed to his door, his prize-winning terrier",The next day the old fool brought little Biko to school,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,"Found nailed to his door, his prize-winning terrier",The next day the old fool brought little Biko to school,And we all had to watch as he buried her,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,The next day the old fool brought little Biko to school,And we all had to watch as he buried her,His eulogy to Biko had all the tears a-flowing,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,And we all had to watch as he buried her,His eulogy to Biko had all the tears a-flowing,La la la la La la la lie,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,His eulogy to Biko had all the tears a-flowing,La la la la La la la lie,"Even God’s little creatures, they have to die",Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,La la la la La la la lie,"Even God’s little creatures, they have to die",,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,"Even God’s little creatures, they have to die",,Our little town fell into a state of shock,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,,Our little town fell into a state of shock,A lot of people were saying things that made little sense,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,Our little town fell into a state of shock,A lot of people were saying things that made little sense,Then the next thing you know the head of Handyman Joe,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,A lot of people were saying things that made little sense,Then the next thing you know the head of Handyman Joe,Was found in the fountain of the Mayor’s residence,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,Then the next thing you know the head of Handyman Joe,Was found in the fountain of the Mayor’s residence,Foul play can really get a small town going,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,Was found in the fountain of the Mayor’s residence,Foul play can really get a small town going,La la la la La la la lie,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,Foul play can really get a small town going,La la la la La la la lie,All God’s children all have to die,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,La la la la La la la lie,All God’s children all have to die,,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,All God’s children all have to die,,"Then, in a cruel twist of fate, old Mrs Colgate",Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,,"Then, in a cruel twist of fate, old Mrs Colgate",Was stabbed but the job was not complete,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,"Then, in a cruel twist of fate, old Mrs Colgate",Was stabbed but the job was not complete,The last thing she said before the cops pronounced her dead,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,Was stabbed but the job was not complete,The last thing she said before the cops pronounced her dead,"Was, “My killer is Loretta and she lives across the street!”",Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,The last thing she said before the cops pronounced her dead,"Was, “My killer is Loretta and she lives across the street!”",Twenty cops burst through my door without even phoning,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,"Was, “My killer is Loretta and she lives across the street!”",Twenty cops burst through my door without even phoning,La la la la La la la lie,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,Twenty cops burst through my door without even phoning,La la la la La la la lie,"The young ones, the old ones, they all gotta die",Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,La la la la La la la lie,"The young ones, the old ones, they all gotta die",,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,"The young ones, the old ones, they all gotta die",,"Yes, it is I, Lottie. The curse of Millhaven",Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,,"Yes, it is I, Lottie. The curse of Millhaven",I’ve struck horror in the heart of this town,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,"Yes, it is I, Lottie. The curse of Millhaven",I’ve struck horror in the heart of this town,Like my eyes ain’t green and my hair ain’t yellow,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,I’ve struck horror in the heart of this town,Like my eyes ain’t green and my hair ain’t yellow,It’s more like the other way around,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,Like my eyes ain’t green and my hair ain’t yellow,It’s more like the other way around,I gotta pretty little mouth underneath all the foaming,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,It’s more like the other way around,I gotta pretty little mouth underneath all the foaming,La la la la La la la lie,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,I gotta pretty little mouth underneath all the foaming,La la la la La la la lie,Sooner or later we all gotta die,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,La la la la La la la lie,Sooner or later we all gotta die,,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,Sooner or later we all gotta die,,Since I was no bigger than a weavil they’ve been saying I was evil,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,,Since I was no bigger than a weavil they’ve been saying I was evil,That if “bad” was a boot then I’d fit it,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,Since I was no bigger than a weavil they’ve been saying I was evil,That if “bad” was a boot then I’d fit it,"That I’m a wicked young lady, but I’ve been trying hard lately",Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,That if “bad” was a boot then I’d fit it,"That I’m a wicked young lady, but I’ve been trying hard lately",O fuck it! I’m a monster! I admit it!,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,"That I’m a wicked young lady, but I’ve been trying hard lately",O fuck it! I’m a monster! I admit it!,It makes me so mad my blood really starts a-going,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,O fuck it! I’m a monster! I admit it!,It makes me so mad my blood really starts a-going,La la la la La la la lie,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,It makes me so mad my blood really starts a-going,La la la la La la la lie,Mama always told me that we all gotta die,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,La la la la La la la lie,Mama always told me that we all gotta die,,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,Mama always told me that we all gotta die,,"Yeah, I drowned the Blakey kid, stabbed Mrs. Colgate, I admit",Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,,"Yeah, I drowned the Blakey kid, stabbed Mrs. Colgate, I admit",Did the handyman with his circular saw in his garden shed,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,"Yeah, I drowned the Blakey kid, stabbed Mrs. Colgate, I admit",Did the handyman with his circular saw in his garden shed,"But I never crucified little Biko, that was two junior high school psychos",Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,Did the handyman with his circular saw in his garden shed,"But I never crucified little Biko, that was two junior high school psychos",Stinky Bohoon and his friend with the pumpkin-sized head,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,"But I never crucified little Biko, that was two junior high school psychos",Stinky Bohoon and his friend with the pumpkin-sized head,"I’ll sing to the lot, now you got me going",Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,Stinky Bohoon and his friend with the pumpkin-sized head,"I’ll sing to the lot, now you got me going",La la la la La la la lie,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,"I’ll sing to the lot, now you got me going",La la la la La la la lie,All God’s children have all gotta die,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,La la la la La la la lie,All God’s children have all gotta die,,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,All God’s children have all gotta die,,"There were all of the others, all our sisters and brothers",Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,,"There were all of the others, all our sisters and brothers","You assumed were accidents, best forgotten",Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,"There were all of the others, all our sisters and brothers","You assumed were accidents, best forgotten",Recall the children who broke through the ice on Lake Tahoo?,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,"You assumed were accidents, best forgotten",Recall the children who broke through the ice on Lake Tahoo?,Everyone assumed the “Warning” signs had followed them to the bottom,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,Recall the children who broke through the ice on Lake Tahoo?,Everyone assumed the “Warning” signs had followed them to the bottom,"Well, they’re underneath the house where I do quite a bit of stowing",Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,Everyone assumed the “Warning” signs had followed them to the bottom,"Well, they’re underneath the house where I do quite a bit of stowing",La la la la La la la lie,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,"Well, they’re underneath the house where I do quite a bit of stowing",La la la la La la la lie,"Even twenty little children, they had to die",Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,La la la la La la la lie,"Even twenty little children, they had to die",,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,"Even twenty little children, they had to die",,And the fire of ‘91 that razed the Bella Vista slum,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,,And the fire of ‘91 that razed the Bella Vista slum,There was the biggest shit-fight this country’s ever seen,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,And the fire of ‘91 that razed the Bella Vista slum,There was the biggest shit-fight this country’s ever seen,"Insurance companies ruined, land lords getting sued",Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,There was the biggest shit-fight this country’s ever seen,"Insurance companies ruined, land lords getting sued",All cause of a wee little girl with a can of gasoline,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,"Insurance companies ruined, land lords getting sued",All cause of a wee little girl with a can of gasoline,Those flames really roared when the wind started blowing,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,All cause of a wee little girl with a can of gasoline,Those flames really roared when the wind started blowing,La la la la La la la lie,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,Those flames really roared when the wind started blowing,La la la la La la la lie,"Rich man, poor man, all got to die",Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,La la la la La la la lie,"Rich man, poor man, all got to die",,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,"Rich man, poor man, all got to die",,Well I confessed to all these crimes and then they put me on trial,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,,Well I confessed to all these crimes and then they put me on trial,I was laughing when they took me away,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,Well I confessed to all these crimes and then they put me on trial,I was laughing when they took me away,Off to the asylum in an old black Mariah,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,I was laughing when they took me away,Off to the asylum in an old black Mariah,"It ain’t home, but you know, it’s fucking better than jail",Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,Off to the asylum in an old black Mariah,"It ain’t home, but you know, it’s fucking better than jail",It ain’t such a bad old place to have a home in,Nick Cave & The Bad Seeds,1996
The Curse of Millhaven,Murder Ballads,"It ain’t home, but you know, it’s fucking better than jail",It ain’t such a bad old place to have a home in,La la la la La la la lie,Nick Cave & The Bad Seeds,1996
